,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2632,6621505,0.94,True,Noord-Oost,52.44,4.94,Entire home/apt,2,1,1,6,106.0,4,1125,True,7,0,4,True,53.0,424.0,0.06,0.14,0.16,4.99,0.821917808219178,534.5890410958904
2633,43475436,1.0,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,4,2,2,12,175.0,3,31,True,5,0,4,True,43.75,525.0,0.07,0.16,0.21,4.99,0.6547945205479452,875.0
2634,50957764,0.67,True,Noord-Oost,52.44,4.95,Entire home/apt,2,1,1,3,150.0,3,4,True,11,1,5,True,75.0,450.0,0.08,0.17,0.19,4.99,0.030136986301369864,781.8767123287671
2635,24503914,0.0,True,Buitenveldert - Zuidas,52.3,4.855,Entire home/apt,4,2,3,8,150.0,3,30,True,1,0,5,True,37.5,450.0,0.07,0.15,0.24,4.99,0.6684931506849315,750.0
2636,1910692,0.97,True,Noord-Oost,52.44,4.98,Entire home/apt,4,2,3,3,168.0,3,30,True,0,2,4,True,42.0,504.0,0.09,0.07,0.18,4.99,0.3506849315068493,840.2054794520548
2637,606455633269754357,1.0,True,Noord-West,52.44,4.902,Entire home/apt,6,3,4,3,125.0,7,7,True,0,0,5,True,20.83,875.0,0.06,0.1,0.15,4.99,0.07397260273972603,634.931506849315
2638,43575751,1.0,True,Bijlmer-Centrum,52.3,4.93,Private room,2,1,1,10,133.0,1,1125,True,8,0,4,True,66.5,133.0,0.08,0.17,0.17,4.99,0.5041095890410959,592.2465753424658
2639,50335658,1.0,True,Gaasperdam - Driemond,52.28,5.004,Entire home/apt,2,1,1,3,56.0,3,30,True,15,0,4,True,28.0,168.0,0.06,0.15,0.16,2.99,0.1643835616438356,280.0
2640,24471898,0.75,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,6,3,5,10,275.0,5,21,True,0,1,5,True,45.84,1375.0,0.1,0.22,0.13,4.99,0.024657534246575342,1375.0
2641,33293787,1.0,True,Noord-West,52.44,4.914,Entire home/apt,4,2,2,6,120.0,5,1125,True,0,1,4,True,30.0,600.0,0.07,0.2,0.14,4.99,0.12602739726027398,966.4109589041096
2642,550401,0.43,True,Buitenveldert - Zuidas,52.3,4.863,Entire home/apt,5,3,4,9,140.0,59,1125,True,0,0,4,True,28.0,8260.0,0.08,0.14,0.17,4.99,0.4986301369863014,700.0
2643,22176775,0.67,True,Noord-Oost,52.44,5.0,Entire home/apt,2,1,1,1,89.0,7,21,True,0,0,4,True,44.5,623.0,0.05,0.1,0.14,4.99,0.0958904109589041,471.26027397260276
2644,33092943,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,6,3,4,13,376.0,1,365,True,19,6,4,True,62.66,376.0,0.08,0.17,0.41,4.99,0.5342465753424658,1509.5890410958905
2645,41881450,1.0,True,Buitenveldert - Zuidas,52.3,4.867,Entire home/apt,2,1,1,4,160.0,2,31,True,12,0,5,True,80.0,320.0,0.08,0.25,0.22,4.99,0.6164383561643836,778.8356164383562
2646,31852191,1.0,True,Noord-Oost,52.44,4.977,Entire home/apt,2,1,1,1,104.0,4,60,True,2,2,5,True,52.0,416.0,0.05,0.09,0.15,4.99,0.7068493150684931,527.4931506849315
2647,15005354,0.71,True,Buitenveldert - Zuidas,52.3,4.867,Entire home/apt,6,3,4,9,195.0,4,21,True,0,0,5,True,32.5,780.0,0.09,0.13,0.2,4.99,0.03287671232876712,989.7945205479452
2648,22966959,0.26,True,Buitenveldert - Zuidas,52.3,4.85,Entire home/apt,8,4,6,7,201.0,3,21,True,1,0,4,True,25.12,603.0,0.1,0.18,0.21,4.99,0.16712328767123288,1051.7808219178082
2649,32948461,1.0,True,De Aker - Nieuw Sloten,52.34,4.777,Entire home/apt,4,2,2,5,108.0,3,21,True,1,6,4,True,27.0,324.0,0.06,0.17,0.24,4.99,0.7479452054794521,510.5342465753425
2650,19234705,0.85,True,De Aker - Nieuw Sloten,52.34,4.78,Entire home/apt,3,2,3,1,125.0,2,1125,True,6,2,5,True,41.66,250.0,0.06,0.15,0.17,4.99,0.863013698630137,644.1780821917808
2651,6525679,0.0,True,De Aker - Nieuw Sloten,52.34,4.785,Entire home/apt,6,3,6,13,400.0,5,16,True,4,0,4,True,66.7,2000.0,0.1,0.13,0.28,10.99,0.336986301369863,2000.0
2652,4286529,0.2,True,Noord-West,52.44,4.918,Entire home/apt,2,1,1,13,250.0,4,365,True,30,0,5,True,125.0,1000.0,0.03,0.19,0.16,4.99,1.0,1250.0
2653,33092889,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,4,2,1,10,246.0,1,365,True,10,0,4,True,61.5,246.0,0.12,0.18,0.26,4.99,0.5013698630136987,1044.4794520547946
2654,33659476,1.0,True,Buitenveldert - Zuidas,52.3,4.867,Entire home/apt,8,4,5,14,250.0,4,8,True,0,1,5,True,31.25,1000.0,0.03,0.18,0.28,4.99,0.052054794520547946,1295.890410958904
2655,45049029,0.25,True,Buitenveldert - Zuidas,52.3,4.86,Entire home/apt,5,3,2,7,200.0,3,30,True,0,0,5,True,40.0,600.0,0.1,0.29,0.22,4.99,0.03561643835616438,1000.0
2656,35541436,0.0,True,Buitenveldert - Zuidas,52.3,4.85,Entire home/apt,6,3,3,9,332.0,7,1125,True,0,0,5,True,55.34,2324.0,0.1,0.3,0.36,4.99,0.07123287671232877,1677.054794520548
2657,37377771,0.0,True,Noord-West,52.44,4.918,Entire home/apt,5,3,4,6,225.0,7,1125,True,15,0,5,True,45.0,1575.0,0.06,0.17,0.25,4.99,0.1506849315068493,1125.0
2658,51801912,1.0,True,Noord-Oost,52.44,4.996,Entire home/apt,4,2,1,11,249.0,4,1125,True,5,2,4,True,62.25,996.0,0.08,0.24,0.21,4.99,0.8547945205479452,1022.8219178082192
2659,29345819,1.0,True,Noord-West,52.44,4.91,Entire home/apt,9,5,9,7,357.0,3,1125,True,2,1,4,True,39.66,1071.0,0.06,0.24,0.25,4.99,0.6684931506849315,1812.3287671232877
2660,49376693,1.0,True,Buitenveldert - Zuidas,52.3,4.86,Private room,2,1,2,8,162.0,1,360,True,14,9,4,True,81.0,162.0,0.07,0.17,0.18,4.99,0.9260273972602739,954.3150684931506
2661,29651790,1.0,True,Noord-Oost,52.44,5.004,Entire home/apt,2,1,1,5,110.0,3,42,True,0,1,5,True,55.0,330.0,0.06,0.18,0.16,4.99,0.18082191780821918,550.0
2662,1353468,0.75,True,Noord-Oost,52.44,4.98,Entire home/apt,6,3,4,14,233.0,3,30,True,2,1,4,True,38.84,699.0,0.11,0.18,0.25,4.99,0.0547945205479452,1110.5479452054794
2663,617239931104877381,0.82,True,Noord-Oost,52.44,4.996,Entire home/apt,3,2,2,7,105.0,2,60,True,13,1,5,True,35.0,210.0,0.05,0.21,0.17,4.99,0.1095890410958904,528.3972602739726
2664,27459100,0.25,True,Watergraafsmeer,52.34,4.953,Private room,2,1,2,1,87.0,4,1125,True,4,0,5,True,43.5,348.0,0.06,0.11,0.14,4.99,0.3178082191780822,474.6164383561644
2665,13345207,0.86,True,Noord-Oost,52.44,4.996,Entire home/apt,6,3,4,9,199.0,3,12,True,0,0,5,True,33.16,597.0,0.08,0.18,0.2,4.99,0.410958904109589,995.0
2666,35680828,1.0,True,Noord-Oost,52.44,4.996,Entire home/apt,5,3,4,6,250.0,5,1125,True,0,1,4,True,50.0,1250.0,0.08,0.11,0.26,4.99,0.024657534246575342,1262.3972602739725
2667,39516887,1.0,True,Geuzenveld - Slotermeer,52.38,4.75,Entire home/apt,7,4,4,1,65.0,90,724,True,0,0,4,True,9.29,5850.0,0.05,0.09,0.15,2.99,0.4246575342465753,325.0
2668,51796348,1.0,True,Gaasperdam - Driemond,52.3,5.04,Private room,3,1,3,3,72.0,2,40,True,2,3,4,True,24.0,144.0,0.06,0.15,0.16,2.99,0.34794520547945207,431.6164383561644
2669,23347675,0.95,True,Osdorp,52.38,4.754,Entire home/apt,6,3,3,4,77.0,1,1125,True,4,2,4,True,12.83,77.0,0.06,0.07,0.15,4.99,0.010958904109589041,385.0
2670,1699370,0.87,True,De Aker - Nieuw Sloten,52.34,4.78,Entire home/apt,2,1,1,1,79.0,10,1120,True,0,0,4,True,39.5,790.0,0.05,0.12,0.13,4.99,0.8383561643835616,395.16438356164383
2671,18541350,0.96,True,Watergraafsmeer,52.34,4.945,Entire home/apt,4,2,2,8,142.0,3,90,True,1,5,4,True,35.5,426.0,0.07,0.15,0.17,4.99,0.29041095890410956,713.7671232876712
2672,2588415,1.0,True,Gaasperdam - Driemond,52.28,5.004,Entire home/apt,4,2,4,9,160.0,3,1125,True,1,3,5,True,40.0,480.0,0.08,0.15,0.23,4.99,0.6986301369863014,827.5342465753424
2673,1259343,0.85,True,Watergraafsmeer,52.34,4.953,Entire home/apt,2,1,1,8,115.0,3,7,True,0,2,4,True,57.5,345.0,0.08,0.13,0.2,4.99,0.4465753424657534,575.013698630137
2674,34356003,1.0,True,Watergraafsmeer,52.34,4.96,Entire home/apt,3,2,3,6,98.0,4,1125,True,0,0,4,True,32.66,392.0,0.05,0.07,0.14,4.99,0.1863013698630137,565.068493150685
2675,25776308,0.87,True,Noord-West,52.44,4.88,Entire home/apt,6,3,5,28,725.0,3,30,True,3,0,4,True,120.8,2175.0,0.14,0.25,0.32,10.99,0.821917808219178,3625.0
2676,51161993,0.94,True,Geuzenveld - Slotermeer,52.38,4.754,Entire home/apt,2,1,1,1,99.0,4,1125,True,3,3,4,True,49.5,396.0,0.06,0.16,0.15,4.99,0.07945205479452055,553.9589041095891
2677,42696339,1.0,True,Osdorp,52.38,4.746,Entire home/apt,2,1,1,7,89.0,2,21,True,4,2,4,True,44.5,178.0,0.07,0.09,0.16,4.99,0.4438356164383562,478.73972602739724
2678,2568856,1.0,True,Geuzenveld - Slotermeer,52.4,4.754,Entire home/apt,4,2,4,6,168.0,3,180,True,12,5,4,True,42.0,504.0,0.09,0.14,0.19,4.99,0.7972602739726027,835.1095890410959
2679,15018653,1.0,True,Osdorp,52.38,4.75,Entire home/apt,3,2,3,7,95.0,3,90,True,0,2,4,True,31.67,285.0,0.05,0.1,0.17,4.99,0.6109589041095891,475.0
2680,42858753,0.44,True,Noord-West,52.44,4.91,Entire home/apt,7,4,5,9,204.0,6,85,True,1,0,4,True,29.14,1224.0,0.08,0.19,0.22,4.99,0.19726027397260273,1282.5342465753424
2681,39798460,0.67,True,Noord-Oost,52.44,5.0,Entire home/apt,4,2,3,3,150.0,5,25,True,0,1,5,True,37.5,750.0,0.07,0.18,0.17,4.99,0.0547945205479452,777.7397260273973
2682,25045139,0.5,True,Noord-Oost,52.44,4.973,Entire home/apt,6,3,4,11,250.0,3,21,True,0,0,4,True,41.66,750.0,0.06,0.29,0.19,4.99,0.038356164383561646,1250.6849315068494
2683,51395892,1.0,True,Geuzenveld - Slotermeer,52.38,4.746,Entire home/apt,6,3,3,18,375.0,3,365,True,2,5,4,True,62.5,1125.0,0.13,0.22,0.21,4.99,0.673972602739726,1798.9041095890411
2684,51637855,0.97,True,Geuzenveld - Slotermeer,52.4,4.75,Entire home/apt,4,2,4,7,180.0,3,30,True,7,3,4,True,45.0,540.0,0.07,0.15,0.22,4.99,0.23835616438356164,683.1506849315068
2685,43124143,0.97,True,Noord-West,52.44,4.88,Private room,2,1,1,1,59.0,3,7,True,5,2,4,True,29.5,177.0,0.05,0.13,0.18,2.99,0.5095890410958904,229.986301369863
2686,22970197,0.94,True,Noord-Oost,52.44,5.03,Private room,3,1,2,3,95.0,3,10,True,15,4,4,True,31.67,285.0,0.05,0.11,0.16,4.99,0.35342465753424657,475.0
2687,585126987652879523,1.0,True,Buitenveldert - Zuidas,52.3,4.86,Private room,2,1,2,3,172.0,1,365,True,24,3,3,True,86.0,172.0,0.05,0.18,0.2,4.99,0.9835616438356164,1004.3150684931506
2688,51029289,1.0,True,Gaasperdam - Driemond,52.28,5.004,Entire home/apt,2,1,1,1,55.0,3,365,True,6,0,4,True,27.5,165.0,0.04,0.12,0.15,2.99,0.1232876712328767,275.0
2689,44248265,1.0,True,Gaasperdam - Driemond,52.28,5.004,Entire home/apt,2,1,1,2,60.0,3,1125,True,10,2,4,True,30.0,180.0,0.05,0.11,0.16,2.99,0.09041095890410959,300.0
2690,7375698,1.0,True,De Aker - Nieuw Sloten,52.34,4.78,Entire home/apt,6,3,3,10,275.0,7,22,True,0,0,4,True,45.84,1925.0,0.1,0.24,0.3,4.99,0.4,1375.0
2691,43575456,1.0,True,Gaasperdam - Driemond,52.28,5.008,Entire home/apt,2,1,1,6,60.0,3,1125,True,6,3,4,True,30.0,180.0,0.05,0.14,0.16,2.99,0.06575342465753424,300.0
2692,43678670,0.0,True,Gaasperdam - Driemond,52.3,5.04,Entire home/apt,7,4,4,10,225.0,5,1125,True,0,0,5,True,32.12,1125.0,0.09,0.31,0.22,4.99,0.7945205479452054,1125.0
2693,22463309,1.0,True,Watergraafsmeer,52.34,4.938,Entire home/apt,4,2,2,10,122.0,3,1125,True,0,4,4,True,30.5,366.0,0.08,0.13,0.15,4.99,0.049315068493150684,645.4109589041096
2694,40201943,1.0,True,Bijlmer-Oost,52.34,4.977,Entire home/apt,2,1,1,1,111.0,3,1125,True,0,2,4,True,55.5,333.0,0.07,0.15,0.17,4.99,0.019178082191780823,510.8493150684931
2695,19571009,1.0,True,Bijlmer-Centrum,52.3,4.918,Entire home/apt,2,1,1,3,98.0,3,1125,True,2,3,4,True,49.0,294.0,0.05,0.17,0.16,4.99,0.1917808219178082,515.3972602739726
2696,18889460,1.0,True,Gaasperdam - Driemond,52.28,5.004,Entire home/apt,2,1,1,1,110.0,1,1125,True,3,6,4,True,55.0,110.0,0.06,0.19,0.17,4.99,0.32602739726027397,520.1369863013699
2697,51709293,0.85,True,Osdorp,52.38,4.75,Entire home/apt,2,1,1,5,88.0,3,90,True,1,4,4,True,44.0,264.0,0.06,0.12,0.17,4.99,0.2219178082191781,461.7808219178082
2698,44092833,0.87,True,Watergraafsmeer,52.34,4.94,Entire home/apt,6,3,4,11,223.0,2,60,True,14,6,4,True,37.16,446.0,0.07,0.25,0.23,4.99,0.1780821917808219,1342.5890410958905
2699,1817269,1.0,True,Bijlmer-Centrum,52.28,4.98,Entire home/apt,4,2,3,1,93.0,4,1125,True,0,3,4,True,23.25,372.0,0.05,0.18,0.16,4.99,0.10136986301369863,587.013698630137
2700,29979551,0.97,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,2,1,2,10,218.0,1,1125,True,30,0,4,True,109.0,218.0,0.08,0.1,0.31,4.99,1.0,865.6986301369863
2701,40606723,1.0,True,Geuzenveld - Slotermeer,52.38,4.84,Entire home/apt,2,1,1,8,168.0,1,1125,True,27,54,4,True,84.0,168.0,0.08,0.23,0.17,4.99,0.989041095890411,1057.6986301369864
2702,29979535,0.97,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,4,1,4,8,279.0,6,1125,True,28,3,4,True,69.75,1674.0,0.1,0.22,0.26,4.99,0.9863013698630136,1170.6986301369864
2703,31564490,1.0,True,Noord-Oost,52.44,4.953,Entire home/apt,3,2,3,5,95.0,3,80,True,0,8,4,True,31.67,285.0,0.06,0.09,0.17,4.99,0.26301369863013696,562.7397260273973
2704,50286442,0.98,True,Bijlmer-Centrum,52.28,4.973,Private room,2,1,2,5,74.0,1,365,True,0,0,3,True,37.0,74.0,0.06,0.13,0.16,2.99,0.410958904109589,366.6027397260274
2705,23577535,1.0,True,Noord-West,52.44,4.918,Entire home/apt,3,2,2,5,80.0,3,7,True,3,3,4,True,26.67,240.0,0.06,0.14,0.15,4.99,0.030136986301369864,462.8493150684931
2706,2700444,1.0,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,2,1,1,1,89.0,14,1125,True,5,0,4,True,44.5,1246.0,0.06,0.13,0.15,4.99,0.1780821917808219,425.5342465753425
2707,30464401,1.0,True,Noord-Oost,52.44,4.953,Entire home/apt,4,2,3,6,138.0,3,30,True,5,4,4,True,34.5,414.0,0.06,0.14,0.16,4.99,0.1506849315068493,653.2191780821918
2708,36494655,1.0,True,Noord-Oost,52.44,4.953,Entire home/apt,4,2,3,8,120.0,3,30,True,2,5,4,True,30.0,360.0,0.05,0.15,0.17,4.99,0.16712328767123288,588.4246575342465
2709,5973578,0.94,True,Noord-Oost,52.44,4.94,Entire home/apt,2,1,1,5,90.0,4,1125,True,2,2,4,True,45.0,360.0,0.05,0.12,0.15,4.99,0.8136986301369863,461.16438356164383
2710,20281880,0.0,True,Noord-Oost,52.44,5.0,Entire home/apt,5,3,5,10,250.0,5,1125,True,0,0,5,True,50.0,1250.0,0.07,0.17,0.18,4.99,0.0958904109589041,1250.0
2711,36381913,0.67,True,Buitenveldert - Zuidas,52.3,4.86,Entire home/apt,2,1,1,5,125.0,3,14,True,0,1,5,True,62.5,375.0,0.07,0.13,0.16,4.99,0.26301369863013696,625.0
2712,599012351446769782,0.89,True,Gaasperdam - Driemond,52.3,5.03,Entire home/apt,4,2,3,11,117.0,3,14,True,0,2,5,True,29.25,351.0,0.08,0.14,0.17,4.99,0.8082191780821918,632.5616438356165
2713,40386142,0.86,True,Gaasperdam - Driemond,52.3,5.04,Entire home/apt,4,2,4,7,157.0,2,1125,True,0,0,4,True,39.25,314.0,0.06,0.2,0.17,4.99,0.33972602739726027,812.8082191780821
2714,13724889,0.92,True,Gaasperdam - Driemond,52.3,5.04,Entire home/apt,2,1,2,7,65.0,5,1125,True,27,0,4,True,32.5,325.0,0.05,0.12,0.17,2.99,0.9643835616438357,325.24657534246575
2715,29291959,1.0,True,Buitenveldert - Zuidas,52.3,4.85,Entire home/apt,6,3,3,6,149.0,3,1125,True,0,1,5,True,24.83,447.0,0.06,0.16,0.19,4.99,0.049315068493150684,1279.5753424657535
2716,33092829,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,2,1,1,12,199.0,1,365,True,17,1,4,True,99.5,199.0,0.09,0.08,0.21,4.99,0.5342465753424658,888.917808219178
2717,420095,0.97,True,Buitenveldert - Zuidas,52.3,4.844,Entire home/apt,4,2,2,6,150.0,5,1125,True,0,0,5,True,37.5,750.0,0.08,0.2,0.17,4.99,0.26575342465753427,750.0
2718,33092974,1.0,True,Buitenveldert - Zuidas,52.3,4.87,Entire home/apt,6,3,4,21,398.0,1,365,True,22,9,4,True,66.3,398.0,0.09,0.18,0.23,4.99,0.5287671232876713,1621.6986301369864
2719,618774201413529753,1.0,True,Gaasperdam - Driemond,52.3,5.035,Private room,2,1,1,9,85.0,5,9,True,6,1,5,True,42.5,425.0,0.06,0.14,0.16,4.99,0.01643835616438356,425.0
2720,43576148,1.0,True,Bijlmer-Centrum,52.3,4.93,Private room,2,1,2,9,149.0,1,1125,True,16,1,5,True,74.5,149.0,0.07,0.16,0.2,4.99,0.5671232876712329,641.9589041095891
2721,27715944,0.78,True,Gaasperdam - Driemond,52.3,5.04,Entire home/apt,6,3,6,11,249.0,3,1125,True,0,0,4,True,41.5,747.0,0.12,0.24,0.25,4.99,0.057534246575342465,1357.8219178082193
2722,17567812,0.0,True,Buitenveldert - Zuidas,52.3,4.848,Entire home/apt,6,3,6,16,282.0,4,1125,True,1,0,5,True,47.0,1128.0,0.1,0.17,0.24,4.99,0.021917808219178082,1410.6164383561643
2723,23054469,1.0,True,Watergraafsmeer,52.3,4.91,Entire home/apt,7,4,5,19,300.0,3,365,True,7,5,4,True,42.88,900.0,0.06,0.27,0.27,4.99,0.7150684931506849,1380.6301369863013
2724,18323926,0.69,True,Buitenveldert - Zuidas,52.3,4.883,Entire home/apt,8,4,6,9,400.0,3,365,True,0,1,4,True,50.0,1200.0,0.08,0.1,0.22,10.99,0.07671232876712329,2157.8356164383563
2725,11024345,0.58,True,Buitenveldert - Zuidas,52.3,4.883,Entire home/apt,5,3,4,7,166.0,4,1125,True,1,0,5,True,33.2,664.0,0.07,0.11,0.23,4.99,0.6684931506849315,970.7945205479452
2726,29979611,0.97,True,De Aker - Nieuw Sloten,52.34,4.8,Private room,2,1,2,13,228.0,1,1125,True,18,0,4,True,114.0,228.0,0.1,0.29,0.32,4.99,0.9671232876712329,915.6986301369863
2727,6834643,1.0,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,2,1,4,8,71.0,19,1124,True,0,0,4,True,35.5,1349.0,0.05,0.08,0.15,2.99,0.2328767123287671,350.56164383561645
2728,12334831,0.4,True,Buitenveldert - Zuidas,52.3,4.875,Entire home/apt,4,2,5,13,300.0,2,14,True,2,0,4,True,75.0,600.0,0.14,0.26,0.28,4.99,0.7808219178082192,1498.0821917808219
2729,25925424,0.97,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,2,1,4,13,268.0,6,365,True,30,1,5,True,134.0,1608.0,0.11,0.12,0.27,4.99,1.0,1115.6986301369864
2730,31632825,1.0,True,De Aker - Nieuw Sloten,52.34,4.785,Private room,4,1,2,5,112.0,3,7,True,1,3,4,True,28.0,336.0,0.09,0.13,0.23,4.99,0.019178082191780823,559.1232876712329
2731,18944964,0.78,True,Bijlmer-Centrum,52.28,4.98,Entire home/apt,4,2,4,1,140.0,2,1125,True,1,0,4,True,35.0,280.0,0.04,0.11,0.12,4.99,0.024657534246575342,732.9589041095891
2732,54290750,0.71,True,Noord-Oost,52.4,5.07,Entire home/apt,6,3,4,17,360.0,3,21,True,1,0,5,True,60.0,1080.0,0.09,0.2,0.22,4.99,0.1095890410958904,1800.0
2733,27331108,1.0,True,Watergraafsmeer,52.34,4.953,Private room,2,1,1,3,85.0,3,1125,True,6,2,4,True,42.5,255.0,0.05,0.11,0.16,4.99,0.673972602739726,407.73972602739724
2734,7136326,0.0,True,Noord-Oost,52.44,5.035,Entire home/apt,8,4,6,13,300.0,7,14,True,27,0,3,True,37.5,2100.0,0.11,0.15,0.21,4.99,0.9342465753424658,1500.0
2735,43864315,0.94,True,Noord-Oost,52.44,5.043,Entire home/apt,5,3,4,7,135.0,6,1125,True,7,0,5,True,27.0,810.0,0.06,0.14,0.18,4.99,0.16164383561643836,748.5616438356165
2736,13241680,1.0,True,Noord-West,52.44,4.914,Private room,2,1,1,1,75.0,3,7,True,8,3,4,True,37.5,225.0,0.04,0.14,0.16,4.99,0.8684931506849315,375.0
2737,8573930,1.0,True,Buitenveldert - Zuidas,52.3,4.85,Entire home/apt,6,3,3,6,215.0,3,22,True,1,0,4,True,35.84,645.0,0.09,0.18,0.29,4.99,0.0136986301369863,1075.5479452054794
2738,23639176,1.0,True,Gaasperdam - Driemond,52.28,4.984,Entire home/apt,6,3,6,6,286.0,3,1125,True,6,3,4,True,47.66,858.0,0.1,0.19,0.26,4.99,0.21095890410958903,1132.86301369863
2739,31261503,0.5,True,Bijlmer-Centrum,52.28,4.977,Entire home/apt,5,3,3,9,165.0,6,1125,True,0,0,4,True,33.0,990.0,0.08,0.24,0.2,4.99,0.019178082191780823,825.2465753424658
2740,40606610,1.0,True,Bos en Lommer,52.38,4.84,Entire home/apt,2,1,1,12,179.0,1,1125,True,23,13,4,True,89.5,179.0,0.08,0.19,0.22,4.99,0.9808219178082191,1131.876712328767
2741,40606689,1.0,True,Bos en Lommer,52.38,4.84,Entire home/apt,2,1,2,8,179.0,1,1125,True,19,8,4,True,89.5,179.0,0.06,0.2,0.21,4.99,0.9698630136986301,1131.876712328767
2742,40606752,1.0,True,Bos en Lommer,52.38,4.84,Entire home/apt,2,1,1,9,188.0,1,1125,True,24,9,4,True,94.0,188.0,0.08,0.19,0.2,4.99,0.9835616438356164,1185.3013698630136
2743,7285418,0.0,True,De Aker - Nieuw Sloten,52.34,4.785,Entire home/apt,7,4,4,20,595.0,3,1125,True,23,0,4,True,85.0,1785.0,0.17,0.2,0.36,10.99,0.9671232876712329,2975.0
2744,1715371,0.18,True,Noord-Oost,52.44,5.035,Entire home/apt,6,3,4,5,150.0,7,365,True,0,0,4,True,25.0,1050.0,0.08,0.18,0.22,4.99,0.7397260273972602,750.0
2745,40322573,1.0,True,Noord-Oost,52.44,4.95,Entire home/apt,5,3,4,7,211.0,3,31,True,10,6,4,True,42.2,633.0,0.11,0.2,0.25,4.99,0.19452054794520549,1112.9178082191781
2746,40232738,0.63,True,Buitenveldert - Zuidas,52.3,4.88,Entire home/apt,4,2,3,6,269.0,2,1125,True,11,1,4,True,67.25,538.0,0.03,0.02,0.26,4.99,0.2821917808219178,1288.4246575342465
2747,33508984,0.98,True,Watergraafsmeer,52.34,4.934,Entire home/apt,12,6,13,15,355.0,2,30,True,5,3,4,True,29.58,710.0,0.06,0.17,0.32,4.99,0.6109589041095891,2535.3835616438355
2748,13630147,0.5,True,Noord-West,52.44,4.86,Entire home/apt,4,2,2,7,160.0,3,10,True,7,1,4,True,40.0,480.0,0.07,0.19,0.19,4.99,0.7753424657534247,801.0958904109589
2749,39159958,0.33,True,Bijlmer-Centrum,52.28,4.97,Entire home/apt,5,3,3,10,195.0,4,1125,True,0,0,5,True,39.0,780.0,0.08,0.22,0.19,4.99,0.057534246575342465,790.7534246575342
2750,36616151,0.95,True,Buitenveldert - Zuidas,52.3,4.855,Entire home/apt,8,4,5,37,1000.0,4,1125,True,23,0,4,True,125.0,4000.0,0.16,0.29,0.18,10.99,0.4328767123287671,5000.0
2751,47709874,1.0,True,Westerpark,52.4,4.88,Entire home/apt,2,1,1,2,210.0,3,120,True,7,1,4,True,105.0,630.0,0.1,0.1,0.25,4.99,0.4657534246575342,1092.2328767123288
2752,50432232,0.93,True,Westerpark,52.4,4.883,Entire home/apt,4,2,3,9,250.0,5,1125,True,0,0,4,True,62.5,1250.0,0.12,0.25,0.18,4.99,0.7150684931506849,1291.0958904109589
2753,34168773,0.43,True,Bijlmer-Centrum,52.28,4.97,Entire home/apt,5,3,3,6,175.0,7,28,True,1,0,4,True,35.0,1225.0,0.08,0.23,0.18,4.99,0.04657534246575343,758.0
2754,34349975,0.0,True,Bijlmer-Centrum,52.28,4.973,Entire home/apt,4,2,2,8,213.0,6,7,True,30,0,4,True,53.25,1278.0,0.09,0.19,0.24,4.99,1.0,1065.0
2755,41629031,0.77,True,Bijlmer-Oost,52.34,4.973,Entire home/apt,6,3,4,4,210.0,3,1125,True,0,0,5,True,35.0,630.0,0.09,0.18,0.33,4.99,0.6821917808219178,1318.3287671232877
2756,3212754,0.27,True,Bijlmer-Centrum,52.28,4.98,Entire home/apt,5,3,2,3,145.0,5,365,True,1,0,4,True,29.0,725.0,0.07,0.11,0.17,4.99,0.6383561643835617,750.1369863013699
2757,33604204,0.98,True,Watergraafsmeer,52.34,4.926,Entire home/apt,13,7,13,11,354.0,2,30,True,9,2,4,True,27.23,708.0,0.07,0.21,0.23,4.99,0.6520547945205479,2348.821917808219
2758,41142989,0.64,True,Watergraafsmeer,52.34,4.938,Entire home/apt,7,4,4,14,425.0,1,1125,True,10,0,4,True,60.72,425.0,0.13,0.23,0.29,10.99,0.8684931506849315,1766.7808219178082
2759,20084434,0.28,True,Watergraafsmeer,52.34,4.945,Entire home/apt,5,3,4,7,200.0,3,1125,True,2,1,4,True,40.0,600.0,0.06,0.19,0.23,4.99,0.030136986301369864,1036.3013698630136
2760,24627210,0.33,True,Watergraafsmeer,52.34,4.945,Entire home/apt,5,3,6,10,250.0,3,1125,True,1,0,5,True,50.0,750.0,0.02,0.24,0.26,4.99,0.14520547945205478,1250.0
